9.835263895988464355e+01,8.499434661865234375e+01,8.485710906982421875e+01
9.844574165344238281e+01,8.999610137939453125e+01,8.409196472167968750e+01
9.853879094123840332e+01,8.711831665039062500e+01,8.457006835937500000e+01
9.863227462768554688e+01,6.725951385498046875e+01,8.587359619140625000e+01
9.872566175460815430e+01,5.784089279174804688e+01,8.548902130126953125e+01
9.881861639022827148e+01,4.253624343872070312e+01,8.389205169677734375e+01
9.891183686256408691e+01,3.729908752441406250e+01,8.462582397460937500e+01
9.900517964363098145e+01,4.037754058837890625e+01,8.489151763916015625e+01
9.909930586814880371e+01,3.768308258056640625e+01,8.411157989501953125e+01
9.919332313537597656e+01,4.072414398193359375e+01,8.380866241455078125e+01
9.928608942031860352e+01,3.399254226684570312e+01,8.381613922119140625e+01
9.937916517257690430e+01,3.502162170410156250e+01,8.484043884277343750e+01
9.947320294380187988e+01,3.483306884765625000e+01,8.459335327148437500e+01
9.956625819206237793e+01,3.736450195312500000e+01,8.387005615234375000e+01
9.965952396392822266e+01,5.406786727905273438e+01,8.618580627441406250e+01
9.975352883338928223e+01,6.457085418701171875e+01,8.677176666259765625e+01
9.984771704673767090e+01,7.255937194824218750e+01,8.564363861083984375e+01
9.994060635566711426e+01,9.223657989501953125e+01,8.359197998046875000e+01
1.000344758033752441e+02,9.516619873046875000e+01,8.308838653564453125e+01
1.001272273063659668e+02,8.474097442626953125e+01,8.382192230224609375e+01
1.002212970256805420e+02,9.275985717773437500e+01,8.357904052734375000e+01
1.003142459392547607e+02,9.486663055419921875e+01,8.309720611572265625e+01
1.004075129032135010e+02,9.642252349853515625e+01,8.404632568359375000e+01
1.005004835128784180e+02,9.162828063964843750e+01,8.333684539794921875e+01
1.005942356586456299e+02,9.546570587158203125e+01,8.239086151123046875e+01
1.006885006427764893e+02,8.365217590332031250e+01,8.406449890136718750e+01
1.007815442085266113e+02,5.277320098876953125e+01,8.388034057617187500e+01
1.008744575977325439e+02,4.828073501586914062e+01,8.489103698730468750e+01
1.009680621623992920e+02,4.499096298217773438e+01,8.446351623535156250e+01
1.010610215663909912e+02,4.781836700439453125e+01,8.566845703125000000e+01
1.011537718772888184e+02,4.674903106689453125e+01,8.416495513916015625e+01
1.012465949058532715e+02,4.044596481323242188e+01,8.337186431884765625e+01
1.013399841785430908e+02,4.252759170532226562e+01,8.337066650390625000e+01
1.014331755638122559e+02,3.982913970947265625e+01,8.292013549804687500e+01
1.015270066261291504e+02,4.174839019775390625e+01,8.324197387695312500e+01
1.016205458641052246e+02,4.578408432006835938e+01,8.438253021240234375e+01
1.017147979736328125e+02,4.362912368774414062e+01,8.314814758300781250e+01
1.018068683147430420e+02,5.656280517578125000e+01,8.501868438720703125e+01
1.019004597663879395e+02,6.396081161499023438e+01,8.441275024414062500e+01
1.019934177398681641e+02,8.329152679443359375e+01,8.379931640625000000e+01
1.020876126289367676e+02,9.838475036621093750e+01,8.167160034179687500e+01
1.021805403232574463e+02,9.536032867431640625e+01,8.260739135742187500e+01
1.022743904590606689e+02,9.833203887939453125e+01,8.142697906494140625e+01
1.023684890270233154e+02,9.469148254394531250e+01,8.216122436523437500e+01
1.024625077247619629e+02,9.659953308105468750e+01,8.341851043701171875e+01
1.025557055473327637e+02,9.537472534179687500e+01,8.340670776367187500e+01
1.026493146419525146e+02,8.957216644287109375e+01,8.245005035400390625e+01
1.027422404289245605e+02,8.844573211669921875e+01,8.317539215087890625e+01
1.028368709087371826e+02,6.704491424560546875e+01,8.320590972900390625e+01
1.029300005435943604e+02,5.991930007934570312e+01,8.296810150146484375e+01
1.030229897499084473e+02,4.798451232910156250e+01,8.206903839111328125e+01
1.031161618232727051e+02,4.133216857910156250e+01,8.370885467529296875e+01
1.032090435028076172e+02,4.314366912841796875e+01,8.328222656250000000e+01
1.033032805919647217e+02,3.866437530517578125e+01,8.269246673583984375e+01
1.033974001407623291e+02,4.024215698242187500e+01,8.183200073242187500e+01
1.034912490844726562e+02,4.743666839599609375e+01,8.264471435546875000e+01
1.035841605663299561e+02,3.544173049926757812e+01,8.184884643554687500e+01
1.036779034137725830e+02,3.765971374511718750e+01,8.211373901367187500e+01
1.037717447280883789e+02,4.049211120605468750e+01,8.363793945312500000e+01
1.038655099868774414e+02,6.123318099975585938e+01,8.347812652587890625e+01
1.039585661888122559e+02,7.080602264404296875e+01,8.451842498779296875e+01
1.040523490905761719e+02,8.625847625732421875e+01,8.400470733642578125e+01
1.041455290317535400e+02,9.356264495849609375e+01,8.317050933837890625e+01
1.042385237216949463e+02,9.603412628173828125e+01,8.275212097167968750e+01
1.043324100971221924e+02,1.010817565917968750e+02,8.269844055175781250e+01
1.044264128208160400e+02,9.747457885742187500e+01,8.389623260498046875e+01
1.045199618339538574e+02,9.174590301513671875e+01,8.298346710205078125e+01
1.046130752563476562e+02,9.706708526611328125e+01,8.328322601318359375e+01
1.047067766189575195e+02,9.385962677001953125e+01,8.226438140869140625e+01
1.047988433837890625e+02,9.182094573974609375e+01,8.225740051269531250e+01
1.048920700550079346e+02,8.908216094970703125e+01,8.273352813720703125e+01
1.049861705303192139e+02,7.105079650878906250e+01,8.138632965087890625e+01
1.050795059204101562e+02,6.033780670166015625e+01,8.365802764892578125e+01
1.051725914478302002e+02,5.339870452880859375e+01,8.389585113525390625e+01
1.052655932903289795e+02,4.301923751831054688e+01,8.374022674560546875e+01
1.053598005771636963e+02,4.366656112670898438e+01,8.267324829101562500e+01
1.054541039466857910e+02,3.965793228149414062e+01,8.255173492431640625e+01
1.055465297698974609e+02,4.245618438720703125e+01,8.238446044921875000e+01
1.056396067142486572e+02,4.080719757080078125e+01,8.154460906982421875e+01
1.057326681613922119e+02,4.141794586181640625e+01,8.196579742431640625e+01
1.058256995677947998e+02,4.176207351684570312e+01,7.979949951171875000e+01
1.059206061363220215e+02,3.671505355834960938e+01,8.018414306640625000e+01
1.060135762691497803e+02,5.597131347656250000e+01,8.329428863525390625e+01
1.061065747737884521e+02,6.967310333251953125e+01,8.179467010498046875e+01
1.062007014751434326e+02,8.300061035156250000e+01,8.194859313964843750e+01
1.062950289249420166e+02,8.819989776611328125e+01,7.933238983154296875e+01
1.063891751766204834e+02,8.740536499023437500e+01,7.956077575683593750e+01
1.064822440147399902e+02,8.359286499023437500e+01,7.983576202392578125e+01
1.065764133930206299e+02,9.090901947021484375e+01,7.977147674560546875e+01
1.066705698966979980e+02,8.854925537109375000e+01,8.027244567871093750e+01
1.067635560035705566e+02,9.257106018066406250e+01,8.110871887207031250e+01
1.068577046394348145e+02,9.131874084472656250e+01,8.046891021728515625e+01
1.069519431591033936e+02,9.833245086669921875e+01,8.245066833496093750e+01
1.070455055236816406e+02,8.342468261718750000e+01,8.507490539550781250e+01
1.071386342048645020e+02,6.580257415771484375e+01,8.489018249511718750e+01
1.072317938804626465e+02,6.310917663574218750e+01,8.251612854003906250e+01
1.073258974552154541e+02,4.519070053100585938e+01,8.162186431884765625e+01
1.074188709259033203e+02,4.467884826660156250e+01,8.271681213378906250e+01
1.075129609107971191e+02,3.939005279541015625e+01,8.255757904052734375e+01
1.076059248447418213e+02,3.504620361328125000e+01,8.138561248779296875e+01
1.076999373435974121e+02,3.420071792602539062e+01,8.075364685058593750e+01
1.077929944992065430e+02,3.986237335205078125e+01,8.073193359375000000e+01
1.078864290714263916e+02,4.101440429687500000e+01,8.208579254150390625e+01
1.079794938564300537e+02,4.209885406494140625e+01,8.208576965332031250e+01
1.080731644630432129e+02,6.465985870361328125e+01,8.418819427490234375e+01
1.081674265861511230e+02,6.641291809082031250e+01,8.417265319824218750e+01
1.082614638805389404e+02,9.223764801025390625e+01,8.244177246093750000e+01
1.083556849956512451e+02,8.270030212402343750e+01,8.217665100097656250e+01
1.084496216773986816e+02,9.529846954345703125e+01,8.174972534179687500e+01
1.085435388088226318e+02,9.416380310058593750e+01,8.144355773925781250e+01
1.086365222930908203e+02,9.331972503662109375e+01,8.245197296142578125e+01
1.087305812835693359e+02,9.532344055175781250e+01,8.195519256591796875e+01
1.088238470554351807e+02,9.798332977294921875e+01,8.198017120361328125e+01
1.089176049232482910e+02,8.812461090087890625e+01,8.128908538818359375e+01
1.090105123519897461e+02,7.874635314941406250e+01,8.153243255615234375e+01
1.091044707298278809e+02,6.343970108032226562e+01,8.287827301025390625e+01
1.091986203193664551e+02,5.681686019897460938e+01,8.240256500244140625e+01
1.092925763130187988e+02,4.784523391723632812e+01,8.150380706787109375e+01
1.093860802650451660e+02,4.706962966918945312e+01,8.255991363525390625e+01
1.094801955223083496e+02,4.041095733642578125e+01,8.175638580322265625e+01
1.095741901397705078e+02,4.132046508789062500e+01,8.126866149902343750e+01
1.096682755947113037e+02,3.891749191284179688e+01,8.162614440917968750e+01
1.097613270282745361e+02,3.671023941040039062e+01,8.168379974365234375e+01
1.098543648719787598e+02,4.067384719848632812e+01,8.153881072998046875e+01
1.099475758075714111e+02,3.839458465576171875e+01,8.110753631591796875e+01
1.100406022071838379e+02,4.319527435302734375e+01,8.310928344726562500e+01
1.101336929798126221e+02,6.098379135131835938e+01,8.386908721923828125e+01
1.102278819084167480e+02,8.293363952636718750e+01,8.369541931152343750e+01
1.103208262920379639e+02,9.747851562500000000e+01,8.218105316162109375e+01
1.104139897823333740e+02,9.564867401123046875e+01,8.168488311767578125e+01
1.105071020126342773e+02,9.478987884521484375e+01,8.106115722656250000e+01
1.106013100147247314e+02,1.005921020507812500e+02,8.201925659179687500e+01
1.106943521499633789e+02,9.688229370117187500e+01,8.265528106689453125e+01
1.107895009517669678e+02,8.969219207763671875e+01,8.219912719726562500e+01
1.108835074901580811e+02,9.169180297851562500e+01,8.157413482666015625e+01
1.109765179157257080e+02,9.452751922607421875e+01,8.179306793212890625e+01
1.110707972049713135e+02,8.951522827148437500e+01,8.228397369384765625e+01
1.111649208068847656e+02,7.154240417480468750e+01,8.086231994628906250e+01
1.112577009201049805e+02,5.660621261596679688e+01,8.148523712158203125e+01
1.113514804840087891e+02,4.257399749755859375e+01,8.207134246826171875e+01
1.114452705383300781e+02,4.502141952514648438e+01,8.285475921630859375e+01
1.115394339561462402e+02,3.749816513061523438e+01,8.125559234619140625e+01
1.116323726177215576e+02,3.946193313598632812e+01,8.021457672119140625e+01
1.117259583473205566e+02,3.639207077026367188e+01,7.972059631347656250e+01
1.118203997611999512e+02,3.898244857788085938e+01,8.072095489501953125e+01
1.119135673046112061e+02,3.925157928466796875e+01,8.049850463867187500e+01
1.120076513290405273e+02,4.768371963500976562e+01,8.126039886474609375e+01
1.121018757820129395e+02,4.782846832275390625e+01,8.129267120361328125e+01
1.121961050033569336e+02,6.348435592651367188e+01,8.300433349609375000e+01
1.122893917560577393e+02,8.230789184570312500e+01,8.199392700195312500e+01
1.123835656642913818e+02,9.177821350097656250e+01,8.146702575683593750e+01
1.124765725135803223e+02,9.720473480224609375e+01,8.168387603759765625e+01
1.125705959796905518e+02,9.649042510986328125e+01,8.074494171142578125e+01
1.126646878719329834e+02,9.612435150146484375e+01,8.072656250000000000e+01
1.127581615447998047e+02,9.753075408935546875e+01,8.124308776855468750e+01
1.128512773513793945e+02,9.595270538330078125e+01,8.099199676513671875e+01
1.129442470073699951e+02,9.250652313232421875e+01,8.148860931396484375e+01
1.130384125709533691e+02,9.655900573730468750e+01,8.148735809326171875e+01
1.131325690746307373e+02,8.278122711181640625e+01,8.100698089599609375e+01
1.132267518043518066e+02,7.852307891845703125e+01,8.122983551025390625e+01
1.133198163509368896e+02,5.290446472167968750e+01,8.026179504394531250e+01
1.134136009216308594e+02,4.523722457885742188e+01,8.073155212402343750e+01
1.135075304508209229e+02,4.313896179199218750e+01,8.124774932861328125e+01
1.136006340980529785e+02,3.986462783813476562e+01,8.058592224121093750e+01
1.136950280666351318e+02,4.367910003662109375e+01,8.021652221679687500e+01
1.137887599468231201e+02,4.375514984130859375e+01,8.022255706787109375e+01
1.138823943138122559e+02,4.038350296020507812e+01,7.998432159423828125e+01
1.139756133556365967e+02,3.819251251220703125e+01,8.044924926757812500e+01
1.140695815086364746e+02,4.154050445556640625e+01,8.055897521972656250e+01
1.141639342308044434e+02,4.367123794555664062e+01,8.020919036865234375e+01
1.142568206787109375e+02,5.044839859008789062e+01,8.177754974365234375e+01
1.143510875701904297e+02,5.218273544311523438e+01,8.292303466796875000e+01
1.144444332122802734e+02,7.837075042724609375e+01,8.356114959716796875e+01
1.145374648571014404e+02,9.234264373779296875e+01,8.146573638916015625e+01
1.146305284500122070e+02,9.519135284423828125e+01,8.074429321289062500e+01
1.147236676216125488e+02,9.519058227539062500e+01,8.074892425537109375e+01
1.148178431987762451e+02,9.673267364501953125e+01,8.168354034423828125e+01
1.149110217094421387e+02,9.447243499755859375e+01,8.184481048583984375e+01
1.150046205520629883e+02,9.007634735107421875e+01,8.203852081298828125e+01
1.150978956222534180e+02,9.362416839599609375e+01,8.114098358154296875e+01
1.151923973560333252e+02,9.435253906250000000e+01,8.149163055419921875e+01
1.152865617275238037e+02,7.442388153076171875e+01,8.122863769531250000e+01
1.153803453445434570e+02,5.526363754272460938e+01,8.058689880371093750e+01
1.154732925891876221e+02,4.998096084594726562e+01,8.062564086914062500e+01
1.155675501823425293e+02,4.197322845458984375e+01,8.150973510742187500e+01
1.156608288288116455e+02,4.395615386962890625e+01,8.240976715087890625e+01
1.157548880577087402e+02,4.682027816772460938e+01,8.161458587646484375e+01
1.158489611148834229e+02,4.376321029663085938e+01,8.071677398681640625e+01
1.159415922164916992e+02,3.998389053344726562e+01,7.998429870605468750e+01
1.160355842113494873e+02,4.542739486694335938e+01,8.001146697998046875e+01
1.161285588741302490e+02,4.398640060424804688e+01,8.113342285156250000e+01
1.162219941616058350e+02,4.456993484497070312e+01,8.100968933105468750e+01
1.163154995441436768e+02,4.468294143676757812e+01,8.210858154296875000e+01
1.164094629287719727e+02,6.169846725463867188e+01,8.484898376464843750e+01
1.165024421215057373e+02,8.378089904785156250e+01,8.599662017822265625e+01
1.165966293811798096e+02,9.559408569335937500e+01,8.240126037597656250e+01
1.166905848979949951e+02,9.479901885986328125e+01,8.145698547363281250e+01
