1.837164449691772461e+01,6.146958160400390625e+01,1.171878585815429688e+02
1.845896935462951660e+01,6.401271057128906250e+01,1.171856460571289062e+02
1.854588937759399414e+01,6.631233215332031250e+01,1.168324127197265625e+02
1.863263726234436035e+01,6.090872955322265625e+01,1.173829269409179688e+02
1.871923494338989258e+01,8.393006134033203125e+01,1.168435592651367188e+02
1.880592918395996094e+01,6.627265930175781250e+01,1.168279876708984375e+02
1.889282321929931641e+01,6.033246994018554688e+01,1.168254089355468750e+02
1.897976994514465332e+01,5.761857223510742188e+01,1.168258743286132812e+02
1.906662392616271973e+01,6.081471633911132812e+01,1.162693328857421875e+02
1.915365624427795410e+01,6.046301651000976562e+01,1.168707885742187500e+02
1.924042582511901855e+01,6.128385543823242188e+01,1.169356155395507812e+02
1.932630133628845215e+01,6.831792449951171875e+01,1.158258361816406250e+02
1.941325235366821289e+01,6.021006774902343750e+01,1.158310165405273438e+02
1.950015926361083984e+01,6.031560134887695312e+01,1.163777008056640625e+02
1.958724498748779297e+01,6.274864578247070312e+01,1.160360794067382812e+02
1.967416000366210938e+01,5.862493133544921875e+01,1.169438705444335938e+02
1.976091456413269043e+01,6.290166854858398438e+01,1.162876968383789062e+02
1.984748339653015137e+01,6.051631164550781250e+01,1.166059112548828125e+02
1.993479394912719727e+01,5.980955123901367188e+01,1.162753143310546875e+02
2.002135896682739258e+01,5.598395919799804688e+01,1.169211425781250000e+02
2.010804343223571777e+01,6.124261474609375000e+01,1.169484176635742188e+02
2.019494557380676270e+01,5.419929885864257812e+01,1.168126449584960938e+02
2.028168821334838867e+01,6.022187805175781250e+01,1.162692108154296875e+02
2.036922836303710938e+01,6.282220458984375000e+01,1.168272247314453125e+02
2.045590829849243164e+01,6.124527740478515625e+01,1.173214416503906250e+02
2.054267954826354980e+01,6.364931488037109375e+01,1.168389205932617188e+02
2.062965393066406250e+01,7.496627044677734375e+01,1.171779556274414062e+02
2.071751165390014648e+01,6.392439270019531250e+01,1.169283752441406250e+02
2.080395364761352539e+01,6.618973541259765625e+01,1.163977127075195312e+02
2.089066243171691895e+01,6.326605987548828125e+01,1.160336761474609375e+02
2.097737550735473633e+01,6.317034149169921875e+01,1.163803405761718750e+02
2.106489348411560059e+01,6.247021102905273438e+01,1.159366226196289062e+02
2.115182685852050781e+01,4.709983062744140625e+01,1.163849411010742188e+02
2.123873114585876465e+01,5.549124526977539062e+01,1.163678817749023438e+02
2.132554006576538086e+01,5.941569519042968750e+01,1.163905944824218750e+02
2.141397190093994141e+01,6.268941116333007812e+01,1.154857101440429688e+02
2.150025057792663574e+01,8.162127685546875000e+01,1.160253448486328125e+02
2.158692288398742676e+01,6.332409286499023438e+01,1.156201553344726562e+02
2.167331528663635254e+01,6.075447463989257812e+01,1.163737945556640625e+02
2.176084923744201660e+01,6.139318466186523438e+01,1.163829193115234375e+02
2.184744954109191895e+01,9.168882751464843750e+01,1.169259338378906250e+02
2.193415808677673340e+01,6.885379791259765625e+01,1.163790435791015625e+02
2.202029085159301758e+01,6.247943115234375000e+01,1.154888610839843750e+02
2.210691642761230469e+01,6.857009887695312500e+01,1.160286254882812500e+02
2.219345593452453613e+01,8.393164825439453125e+01,1.158199386596679688e+02
2.228098773956298828e+01,6.909597778320312500e+01,1.165854339599609375e+02
2.236790633201599121e+01,6.031669998168945312e+01,1.163878784179687500e+02
2.245436859130859375e+01,6.615708923339843750e+01,1.163976211547851562e+02
2.254113626480102539e+01,5.702731323242187500e+01,1.158361892700195312e+02
2.262845134735107422e+01,6.586785125732421875e+01,1.164180374145507812e+02
2.271541738510131836e+01,9.182613372802734375e+01,1.162119750976562500e+02
2.280220007896423340e+01,6.575918579101562500e+01,1.158143310546875000e+02
2.288974928855895996e+01,6.557710266113281250e+01,1.162092437744140625e+02
2.297653818130493164e+01,5.985707092285156250e+01,1.158111343383789062e+02
2.306391477584838867e+01,6.516653442382812500e+01,1.152102737426757812e+02
2.315064644813537598e+01,5.926175689697265625e+01,1.156436614990234375e+02
2.323662018775939941e+01,9.008138275146484375e+01,1.157854995727539062e+02
2.332372856140136719e+01,5.836909866333007812e+01,1.157903900146484375e+02
2.341125655174255371e+01,5.883712387084960938e+01,1.157902908325195312e+02
2.349810719490051270e+01,6.289702224731445312e+01,1.152095108032226562e+02
2.358459901809692383e+01,6.286169052124023438e+01,1.152209396362304688e+02
2.367132973670959473e+01,9.271912384033203125e+01,1.152284240722656250e+02
2.375880289077758789e+01,6.342737197875976562e+01,1.157814407348632812e+02
2.384603285789489746e+01,6.174521255493164062e+01,1.158913955688476562e+02
2.393311929702758789e+01,6.337972640991210938e+01,1.152315139770507812e+02
2.402096891403198242e+01,8.982632446289062500e+01,1.151338577270507812e+02
